id,video_id,comment_id,text_display,text_original,is_spam,checked
959,1z4ughaHFj4,UgxsrRn5YvVFKrd_PPx4AaABAg,මම හීන දැකපු හැමදාම පෙනුනු සුදු මූණ ඔබගෙ රත්තරං  ????,මම හීන දැකපු හැමදාම පෙනුනු සුදු මූණ ඔබගෙ රත්තරං  ????,0,1
963,1z4ughaHFj4,UgxTm4604W5R_A9WTBp4AaABAg,චාටර් මෙලඩියක්..,චාටර් මෙලඩියක්..,0,1
964,1z4ughaHFj4,Ugx7y9GEio9guu911Eh4AaABAg,පට්ට පට පට...????????????????,පට්ට පට පට...????????????????,0,1
965,1z4ughaHFj4,Ugz1G2PpNLhOD-RTnvd4AaABAg,තිවා ආදරෙයී ...එල..❤️❤️????,තිවා ආදරෙයී ...එල..❤️❤️????,0,1
966,1z4ughaHFj4,UgyRrwXKg8IAmIXvt7R4AaABAg,නොදකිං ඇඩියාවක්නේ උබෙන් ඔයිට වඩා බලාපොරොත්තුව උනා,නොදකිං ඇඩියාවක්නේ උබෙන් ඔයිට වඩා බලාපොරොත්තුව උනා,0,1
974,1z4ughaHFj4,UgwFuxddlLc7dYGrwp14AaABAg,සුපිරි තිවංක අයියෙ   සින්දුව..????????,සුපිරි තිවංක අයියෙ   සින්දුව..????????,0,1
978,1z4ughaHFj4,UgwvKZtzB8bEDC8HYLN4AaABAg,"කාගෙද මේ වචන ,ශ්‍රී ලංකා සංගීතය මේකද,මේ ගායකයා ගායනය ගැන හැදැරීමක් තියෙන කෙනෙක්ද ,Supun Ridma,Sanuka,Dhanithsri වගේ සංගීතය ගැන හැදැරීමක් ඇති   නව පලපුරේ ගායකයන්ගේ පාරේ යන්න බැරි ඇයි මොව්න්ට චිත්‍රපට ගීතයක් මේ වගේ ගායකයෙක්ට හම්බවෙයිද  ප්‍රවිණයෝ  මොවුන්ව ගනන්ගන්නවාද කියන එක ප්‍රශ්නයකි????","කාගෙද මේ වචන ,ශ්‍රී ලංකා සංගීතය මේකද,මේ ගායකයා ගායනය ගැන හැදැරීමක් තියෙන කෙනෙක්ද ,Supun Ridma,Sanuka,Dhanithsri වගේ සංගීතය ගැන හැදැරීමක් ඇති   නව පලපුරේ ගායකයන්ගේ පාරේ යන්න බැරි ඇයි මොව්න්ට චිත්‍රපට ගීතයක් මේ වගේ ගායකයෙක්ට හම්බවෙයිද  ප්‍රවිණයෝ  මොවුන්ව ගනන්ගන්නවාද කියන එක ප්‍රශ්නයකි????",0,1
979,1z4ughaHFj4,UgyP7xsB4-EkD2MTtmR4AaABAg,"මරණ බියෙන් ඌරෙක් බෙරිහන් දෙන්නෙත් මේ වගේ වෙන්නැති. සංගීතය යනු භාවනාවක්. ඒ තුළින් හිතේ සාමය උපදිනවා, සංසුන් වෙනවා, ඊර්ෂ්‍යාව ද්වේශය වැනි සිතුවිල් පහව යනවා. සංගීතය මියුරු විය යුතුයි. සසල ජලය නිසල වන්නාක් මෙන් හිත නිසල විය යුතුයි. නමුත් මෙවන් අඳෝනාවකින් එය එසේ සිදු නොවේ. හිත නොසන්නසුන් වෙලා කලබලකාරී ගති ඇති වෙනවා. කලහකාරී වෙනවා. කොටින්ම කියනවානම් ඔලුව කැක්කුම හැදෙනවා. මියුරු සංගීතයක් දැන් ඇහෙන්නෙම නෑ. කෑ මොර දෙන ඒවාමයි ඇහෙන්නේ. උතුර දකුණ මාරු වෙනවා මේවා කනට ඇහෙනකොට. මෙයා හුස්ම ගන්නෙවත් නැද්ද කොහෙද. සිංදුව ඉවරවෙලා හොඳට හති දානවා ඇති.","මරණ බියෙන් ඌරෙක් බෙරිහන් දෙන්නෙත් මේ වගේ වෙන්නැති. සංගීතය යනු භාවනාවක්. ඒ තුළින් හිතේ සාමය උපදිනවා, සංසුන් වෙනවා, ඊර්ෂ්‍යාව ද්වේශය වැනි සිතුවිල් පහව යනවා. සංගීතය මියුරු විය යුතුයි. සසල ජලය නිසල වන්නාක් මෙන් හිත නිසල විය යුතුයි. නමුත් මෙවන් අඳෝනාවකින් එය එසේ සිදු නොවේ. හිත නොසන්නසුන් වෙලා කලබලකාරී ගති ඇති වෙනවා. කලහකාරී වෙනවා. කොටින්ම කියනවානම් ඔලුව කැක්කුම හැදෙනවා. මියුරු සංගීතයක් දැන් ඇහෙන්නෙම නෑ. කෑ මොර දෙන ඒවාමයි ඇහෙන්නේ. උතුර දකුණ මාරු වෙනවා මේවා කනට ඇහෙනකොට. මෙයා හුස්ම ගන්නෙවත් නැද්ද කොහෙද. සිංදුව ඉවරවෙලා හොඳට හති දානවා ඇති.",0,1
980,1z4ughaHFj4,Ugw3i88JH7I8n5ieVnh4AaABAg,පිලිවෙලක් ඇතුව ඉවරවෙන වීඩියෝ එකක් ගිඩ දවසකින් බෑලුව.,පිලිවෙලක් ඇතුව ඉවරවෙන වීඩියෝ එකක් ගිඩ දවසකින් බෑලුව.,0,1
983,1z4ughaHFj4,Ugz1JdYt5DZY-OSFofx4AaABAg,ෆට්ට කොල්ලො,ෆට්ට කොල්ලො,0,1
985,1z4ughaHFj4,UgzqAu0teDbzAtOJtLV4AaABAg,anee කොච්චර කල් බලන් හිටියද ඔයගෙන් song එකක් එනකම්. එල එල ජයෙන් ජය පන...????????????❤️????????,anee කොච්චර කල් බලන් හිටියද ඔයගෙන් song එකක් එනකම්. එල එල ජයෙන් ජය පන...????????????❤️????????,0,1
986,1z4ughaHFj4,Ugx_6tRhTVR2-kWa78N4AaABAg,විඩියෝ එක බලන ගමන් කමේන්ට්  බලන්න අපු අය ලයික් එකක් දාගෙනම යන්න ????,විඩියෝ එක බලන ගමන් කමේන්ට්  බලන්න අපු අය ලයික් එකක් දාගෙනම යන්න ????,0,1
988,1z4ughaHFj4,UgwyWKn3qDR8tu-iQi14AaABAg,ආදරේ  කියන්නේ  ....දුකක් මං දන්න තරමින්.....,ආදරේ  කියන්නේ  ....දුකක් මං දන්න තරමින්.....,0,1
990,1z4ughaHFj4,UgzG1dcZOooXhb9vFh94AaABAg,අම්මෝ කාලෙකට පස්සෙ අයියගෙ සින්දුවක් ඇහුවෙ.ගොඩක් ආසාවෙන් බලන් හිටියෙ song එක release කරනකල්.අනිවාර්යයෙන්ම මේක trending වෙනවා.congratz අයියා...♥️♥️♥️,අම්මෝ කාලෙකට පස්සෙ අයියගෙ සින්දුවක් ඇහුවෙ.ගොඩක් ආසාවෙන් බලන් හිටියෙ song එක release කරනකල්.අනිවාර්යයෙන්ම මේක trending වෙනවා.congratz අයියා...♥️♥️♥️,0,1
991,1z4ughaHFj4,UgzbjOQBy_2cakrWer54AaABAg,මග බලන් හිටියේ බන් මේකක් එනකල් තද තද තිවා... ඉදිරියටත් මෙව්වාම ඕනේ good luck,මග බලන් හිටියේ බන් මේකක් එනකල් තද තද තිවා... ඉදිරියටත් මෙව්වාම ඕනේ good luck,0,1
994,1z4ughaHFj4,UgyOkfpnSpOas6nFfFZ4AaABAg,ela ela සහෝදරයා ආදරේයි ????????????????????????,ela ela සහෝදරයා ආදරේයි ????????????????????????,0,1
995,1z4ughaHFj4,UgxL-ki96mRZYEQ6Yp54AaABAg,ela ela සහෝදරයා ආදරේයි ????????????????????????,ela ela සහෝදරයා ආදරේයි ????????????????????????,0,1
996,1z4ughaHFj4,Ugw-hutwRcC4Kd1IBk94AaABAg,අම්ම‍ෝ තිවා එක පට්ට????????????,අම්ම‍ෝ තිවා එක පට්ට????????????,0,1
1000,1z4ughaHFj4,UgwxNyOVypggk0Y_OeZ4AaABAg,නියමයිනේ,නියමයිනේ,0,1
1003,-xj83ciwDQc,Ugz4K1rwAyjvIHGq7h14AaABAg,ඇඩ් එක උනත් පට්ට යකූ,ඇඩ් එක උනත් පට්ට යකූ,0,1
1005,-xj83ciwDQc,Ugxx5StrpAjoaaO79ip4AaABAg,ඇඩ් විතරයි මුන්ගෙ දැන්..සල්ලි වලට යට වෙලා..,ඇඩ් විතරයි මුන්ගෙ දැන්..සල්ලි වලට යට වෙලා..,0,1
1009,-xj83ciwDQc,Ugydp6SnjoZbDQjwqVp4AaABAg,අන්තිම පාර්ට් එක තමයී සුපිරී,අන්තිම පාර්ට් එක තමයී සුපිරී,0,1
1014,-xj83ciwDQc,UgyE2oze6jC1X6tlOPN4AaABAg,සුපිරි කොල්ලො ටිකකගෙ වීඩීයො බලන්න ඔන නම් youtube  search කරන්න .????????<br />SL HOS,"සුපිරි කොල්ලො ටිකකගෙ වීඩීයො බලන්න ඔන නම් youtube  search කරන්න .????????
SL HOS",1,1
1015,-xj83ciwDQc,UgxSuq7IwX7OtO4f4VV4AaABAg,ඉන්න බැරි කරන්නද හදන්නේ මැට්ටො ඒක ෆට්ට????????????????,ඉන්න බැරි කරන්නද හදන්නේ මැට්ටො ඒක ෆට්ට????????????????,0,1
1016,-xj83ciwDQc,UgwhgY6uC_76XpXICOd4AaABAg,"<a href=""https://youtu.be/TMpRsfJVbwA"">https://youtu.be/TMpRsfJVbwA</a>   සබ් කරලා සප් එකක්  දෙන්න",https://youtu.be/TMpRsfJVbwA   සබ් කරලා සප් එකක්  දෙන්න,1,1
1018,-xj83ciwDQc,UgzEHO46rYcuPSEZXr54AaABAg,දැන් වස්තිලාගේ  වැඩේ ඇඩ් promote කරන එක තමා...එපා වෙනවා දැන්..ඉස්සර වස්තිලාගෙ VIDEO එනකම් බලාගෙන ඉන්නේ...දැන් එපා වෙනවා,දැන් වස්තිලාගේ  වැඩේ ඇඩ් promote කරන එක තමා...එපා වෙනවා දැන්..ඉස්සර වස්තිලාගෙ VIDEO එනකම් බලාගෙන ඉන්නේ...දැන් එපා වෙනවා,0,1
1019,-xj83ciwDQc,UgxG3CRiBfp4mWNWKqh4AaABAg,අනුශ්ක අයියේ... ආතල් එකක් දියන් බං.. වැඩේ නං 100% quality. මේ quality එකෙන්ම ආතල් වීඩියෝ එකක්.. ????,අනුශ්ක අයියේ... ආතල් එකක් දියන් බං.. වැඩේ නං 100% quality. මේ quality එකෙන්ම ආතල් වීඩියෝ එකක්.. ????,0,1
1023,-xj83ciwDQc,UgylR1S0DraLPK30l9l4AaABAg,අඩේ සුදු අයියා ඇවිල්ලා...,අඩේ සුදු අයියා ඇවිල්ලා...,0,1
1025,-xj83ciwDQc,UgzXr524M2mIoiex5Qx4AaABAg,ඒක ඇඩ් එකක් උනාට Td tma ගහල තියෙනව. එල කිරි WASTHI ????????????,ඒක ඇඩ් එකක් උනාට Td tma ගහල තියෙනව. එල කිරි WASTHI ????????????,0,1
1026,-xj83ciwDQc,Ugxzn0yinONJi0AqyTB4AaABAg,"අඩෝ බූතය,මාරයි","අඩෝ බූතය,මාරයි",0,1
1027,-xj83ciwDQc,UgxOBF_zG71lbqEF1s14AaABAg,"<a href=""https://www.youtube.com/watch?v=5bRJh4ValpE&amp;t=1s"">https://www.youtube.com/watch?v=5bRJh4ValpE&amp;t=1s</a>",https://www.youtube.com/watch?v=5bRJh4ValpE&t=1s,1,1
1028,-xj83ciwDQc,UgzazLsk8RjlhOwAW8B4AaABAg,සුපිරිම සුපිරි,සුපිරිම සුපිරි,0,1
1029,-xj83ciwDQc,UgxbHREZNqYA2Ijk7nV4AaABAg,සුදු අයියා පට්ට,සුදු අයියා පට්ට,0,1
1034,-xj83ciwDQc,UgwIkyFBlde8WZoIjMB4AaABAg,ඇඩ් එකක් උනත් පට්ට කොලිටි එකට කරනව. එදා ඉදලම උබලගෙ වීඩියෝ වලට මාර ආසයි. අලුතෙන් ආතල් වීඩියෝ එකකුත් ඉක්මනින් දාපල්ලකො,ඇඩ් එකක් උනත් පට්ට කොලිටි එකට කරනව. එදා ඉදලම උබලගෙ වීඩියෝ වලට මාර ආසයි. අලුතෙන් ආතල් වීඩියෝ එකකුත් ඉක්මනින් දාපල්ලකො,0,1
1035,-xj83ciwDQc,UgzcKf81KsdlhoIxF7p4AaABAg,පිටරටවල youtubers මිනිස්සුන්ට ඉගෙන ගන්න හරි වෙන වැදගත් දෙයක් හරි කියලා දීලා සල්ලි හම්බු කරන්නේ.එකට ලංකාවේ,පිටරටවල youtubers මිනිස්සුන්ට ඉගෙන ගන්න හරි වෙන වැදගත් දෙයක් හරි කියලා දීලා සල්ලි හම්බු කරන්නේ.එකට ලංකාවේ,0,1
1036,-xj83ciwDQc,UgybIWHufSySgGkOdrh4AaABAg,මචන් ලංකාවෙ ඇඩ්වටයිසින් කම්පැණි වල ඇඩ් හදන වුන්ට එන්න කියල BMICH එකේ ෂෙමින එකක් කරා නම් නරකද බන්?,මචන් ලංකාවෙ ඇඩ්වටයිසින් කම්පැණි වල ඇඩ් හදන වුන්ට එන්න කියල BMICH එකේ ෂෙමින එකක් කරා නම් නරකද බන්?,0,1
1038,-xj83ciwDQc,UgwTx3YBXi_09GTm0x54AaABAg,New Video වීඩියෝ එක බලන්න කලින් ලයික් කරපු එකම කෙනා මම විතරද,New Video වීඩියෝ එක බලන්න කලින් ලයික් කරපු එකම කෙනා මම විතරද,0,1
1040,-xj83ciwDQc,UgxLoyePtZuIzgXjRJZ4AaABAg,1  වචනය කියද්දිම මට හිතුනා ඇඩ් එකක් කියලා,1  වචනය කියද්දිම මට හිතුනා ඇඩ් එකක් කියලා,0,1
1042,-xj83ciwDQc,UgyKCsRHAXmpUN0-dAZ4AaABAg,ඉන්න බැරි කරන්නද හදන්නේ මැට්ටෝ????????,ඉන්න බැරි කරන්නද හදන්නේ මැට්ටෝ????????,0,1
1043,-xj83ciwDQc,Ugwe_e0QVkmbwo14KFB4AaABAg,එළකිරි,එළකිරි,0,1
1044,-xj83ciwDQc,UgzU1PCY0BW1zlFMsgh4AaABAg,"<a href=""https://youtu.be/nUAFWxO6Vj0"">https://youtu.be/nUAFWxO6Vj0</a> isi amma video",https://youtu.be/nUAFWxO6Vj0 isi amma video,1,1
1046,-xj83ciwDQc,UgxP38O24qMWC2Gss1t4AaABAg,"විල්පත්තුව නැවත ගොඩගන්න සාරංග දිනක්ෂි දුලීකා ගේමට බැහලා කරපු දේ ????????<br /><a href=""https://www.youtube.com/watch?v=uMSts4ImP_g"">https://www.youtube.com/watch?v=uMSts4ImP_g</a>","විල්පත්තුව නැවත ගොඩගන්න සාරංග දිනක්ෂි දුලීකා ගේමට බැහලා කරපු දේ ????????
https://www.youtube.com/watch?v=uMSts4ImP_g",1,1
1049,-xj83ciwDQc,UgydR93Kdluq-GEzvxh4AaABAg,නොදකින් තූ. ????,නොදකින් තූ. ????,0,1
1050,-xj83ciwDQc,UgyxJhOhuwqMMGYlayJ4AaABAg,වස්තිලට ආදරෙයි උන් like කරපන්.  ❤️,වස්තිලට ආදරෙයි උන් like කරපන්.  ❤️,0,1
1051,-xj83ciwDQc,UgwQPNe5jsI0MPy_N9B4AaABAg,මුන් එපාකරවනව රෙද්ද.මුන් tv චැනල්වගේ දැන් ඇඩ් විතරයි.,මුන් එපාකරවනව රෙද්ද.මුන් tv චැනල්වගේ දැන් ඇඩ් විතරයි.,0,1
1052,-xj83ciwDQc,UgzuxJkcSv5FA9J-_hx4AaABAg,"තඩි මට ඔරවන අඩුකුලෙ පර හැත්ත....,????????ෆට්ටයි හොදේ","තඩි මට ඔරවන අඩුකුලෙ පර හැත්ත....,????????ෆට්ටයි හොදේ",0,1
1053,-xj83ciwDQc,UgwkgsLwhxb8O03vPc14AaABAg,ඉන්න බැරි කරන්නද හදන්⁣නෙ මැට්ටො????????????,ඉන්න බැරි කරන්නද හදන්⁣නෙ මැට්ටො????????????,0,1
1055,-xj83ciwDQc,Ugz50pC-yDVpfp37rJJ4AaABAg,චූටි මැනිකෙට හිත ගියේ මට විතරද????????????????,චූටි මැනිකෙට හිත ගියේ මට විතරද????????????????,0,1
1058,-xj83ciwDQc,UgxvZmvDuS0ouhyJ9A14AaABAg,ජයවේවා වස්ති. සුපිරිම ප්‍රඩක්ෂන් එකක්.,ජයවේවා වස්ති. සුපිරිම ප්‍රඩක්ෂන් එකක්.,0,1
1059,-xj83ciwDQc,UgxAINBYMOHCIOIFuBZ4AaABAg,ඇඩ් දානවනම් කියලා දාපං රෙද්ද,ඇඩ් දානවනම් කියලා දාපං රෙද්ද,0,1
1061,-xj83ciwDQc,Ugx_NvDiaSUzquAthZB4AaABAg,ඇඩ් බලන්න බෑ අනේ.....,ඇඩ් බලන්න බෑ අනේ.....,0,1
1062,-xj83ciwDQc,UgyeKmtZaSiCcLaex154AaABAg,අඩේ මට එකේ free wedding එක කරගන්න බැරිද අඩේ? අර raffel ඇදලා .....කියපං අඩේකොහොමද කරන්නේ කියලා......අඩේ....,අඩේ මට එකේ free wedding එක කරගන්න බැරිද අඩේ? අර raffel ඇදලා .....කියපං අඩේකොහොමද කරන්නේ කියලා......අඩේ....,0,1
1063,-xj83ciwDQc,UgxGXBpHyFjLPPI-sNh4AaABAg,පඩක්ශන් කොලිටිය ගැන කියල වැඩක් නෑ සුපර්බ්...ආ...ඒ උනාට ප්‍රරමෝශන්  කරා ඇති නේද දැන්....,පඩක්ශන් කොලිටිය ගැන කියල වැඩක් නෑ සුපර්බ්...ආ...ඒ උනාට ප්‍රරමෝශන්  කරා ඇති නේද දැන්....,0,1
1064,-xj83ciwDQc,Ugw8tkAe2FejZVGa6LZ4AaABAg,පට්ට ආ...,පට්ට ආ...,0,1
1067,-xj83ciwDQc,Ugyt6rNu3EsNzClb2A14AaABAg,ෆට්ට බං,ෆට්ට බං,0,1
1069,-xj83ciwDQc,UgyJ69ZhNJa3_PYV_vh4AaABAg,ඇතුලේනන් වඩා හොදයී ???????????? ඉන්න බැරි කරන්නද හදන්නෙ මැට්ටො ????????,ඇතුලේනන් වඩා හොදයී ???????????? ඉන්න බැරි කරන්නද හදන්නෙ මැට්ටො ????????,0,1
1070,-xj83ciwDQc,UgwUeeQhCvc2aQpEcAd4AaABAg,පහරක් සාන්ත,පහරක් සාන්ත,0,1
1071,-xj83ciwDQc,UgxPfRnc_laOBjpZPXZ4AaABAg,"<a href=""https://youtu.be/tmtjTpebLDM"">https://youtu.be/tmtjTpebLDM</a>",https://youtu.be/tmtjTpebLDM,1,1
1073,-xj83ciwDQc,Ugy8Dl44ghfFOL4mUAl4AaABAg,"<a href=""https://youtu.be/xpc9AkTEAlQ"">https://youtu.be/xpc9AkTEAlQ</a> - trailer of the best",https://youtu.be/xpc9AkTEAlQ - trailer of the best,1,1
1077,-xj83ciwDQc,UgyG4n4leRdF9kZaVWx4AaABAg,Advertisement විතරයි කියන අය කො බලන්න,Advertisement විතරයි කියන අය කො බලන්න,0,1
1080,-xj83ciwDQc,Ugy8DVuQcVKY8HBrtad4AaABAg,මේව බලන අපට ගහපල්ලා මගුල ඇඩ්මනෙ තනිකර,මේව බලන අපට ගහපල්ලා මගුල ඇඩ්මනෙ තනිකර,0,1
1081,-xj83ciwDQc,Ugz9WgPJLkRUozi683B4AaABAg,ඇඩ් වැඩියි බං.යමං BMICH.මගුල ඔහොම ඇඩ් දාල ඉන්න බැරි කරන්නද හදන්නෙ මැට්ටො.????,ඇඩ් වැඩියි බං.යමං BMICH.මගුල ඔහොම ඇඩ් දාල ඉන්න බැරි කරන්නද හදන්නෙ මැට්ටො.????,0,1
1082,-xj83ciwDQc,UgxiGXzv7uiGUnkoVXx4AaABAg,වස්ති සෙට් එක උබල දැං sponsored වීඩියෝස් විතරද කරන්නෙ???? කෝ බං ඉස්සර වගෙ නෑ දැං????ඔව අපිට පෙන්නලා ඉන්න බැරි කරන්නද හදන්නෙ මැට්ටෝ????????????????????,වස්ති සෙට් එක උබල දැං sponsored වීඩියෝස් විතරද කරන්නෙ???? කෝ බං ඉස්සර වගෙ නෑ දැං????ඔව අපිට පෙන්නලා ඉන්න බැරි කරන්නද හදන්නෙ මැට්ටෝ????????????????????,0,1
1083,-xj83ciwDQc,UgwMB3XmU3MFN6wrqQx4AaABAg,භූතයා joint එකක් ඔත ඔත ඉන්නෙ..????,භූතයා joint එකක් ඔත ඔත ඉන්නෙ..????,0,1
1084,-xj83ciwDQc,Ugx6RmyRzJeWIbpvjoJ4AaABAg,භූතයා joint එකක් ඔත ඔත ඉන්නෙ..????,භූතයා joint එකක් ඔත ඔත ඉන්නෙ..????,0,1
1086,-xj83ciwDQc,UgwPXhSkBlmtSGwY-jJ4AaABAg,සුදු අයියා පට්ට ????????????????❤️,සුදු අයියා පට්ට ????????????????❤️,0,1
1090,-xj83ciwDQc,UgyRN9pkNniDLdLi3JF4AaABAg,චෝරී කී දැන් පීචේ ක්‍යාහේ.. පහන අතුල්ලා හැදිගෑවෙන්.. ඉදුනිල් ගගුලැල් පියුමෙන් සරසා වර.. වර.. කියපං අම්මා හැපනින් කරලා...????????????,චෝරී කී දැන් පීචේ ක්‍යාහේ.. පහන අතුල්ලා හැදිගෑවෙන්.. ඉදුනිල් ගගුලැල් පියුමෙන් සරසා වර.. වර.. කියපං අම්මා හැපනින් කරලා...????????????,0,1
1094,-xj83ciwDQc,Ugx_r-XfdlSY60CFoVp4AaABAg,පට්ට කොලිටි බන්.කාලෙකින් ඇඩ් එකක් මෙච්චර කොලිටියට දැක්කාමයි......සුපිරි බන්.????????????,පට්ට කොලිටි බන්.කාලෙකින් ඇඩ් එකක් මෙච්චර කොලිටියට දැක්කාමයි......සුපිරි බන්.????????????,0,1
1095,-xj83ciwDQc,Ugzfe1Yo7MQivypxCj54AaABAg,දාර ඇඩ් එකක්නේ හුත්තෝ බලලා තියෙන්නේ????????????,දාර ඇඩ් එකක්නේ හුත්තෝ බලලා තියෙන්නේ????????????,0,1
1096,-xj83ciwDQc,UgxmbsmqP0UqUgk0qvJ4AaABAg,මුගෙ අම්මට????????????????❤️❤️,මුගෙ අම්මට????????????????❤️❤️,0,1
1097,-xj83ciwDQc,UgyKI5KLm02fV40TbmB4AaABAg,කියපම් අම්මා happening කරලා.අම්මො ඒක පට්ට බන්????????????,කියපම් අම්මා happening කරලා.අම්මො ඒක පට්ට බන්????????????,0,1
1098,-xj83ciwDQc,Ugy2Y86E8CnAoezOFhd4AaABAg,කරපු ඇඩ් වලින් දැකපු පට්ටම ඇඩ් එක  පට්ට bro ♥️✋????,කරපු ඇඩ් වලින් දැකපු පට්ටම ඇඩ් එක  පට්ට bro ♥️✋????,0,1
1100,-xj83ciwDQc,Ugws46kI05PvpGdLh7h4AaABAg,ආච්චිට හාල් ගරන්න.<br />ඉන්න බැරි කරන්නද හදන්නේ මැට්ටෝ,"ආච්චිට හාල් ගරන්න.
ඉන්න බැරි කරන්නද හදන්නේ මැට්ටෝ",0,1
1103,-xj83ciwDQc,UgyxehZYj74dLz5i2SN4AaABAg,වස්තිලා වැඩක් කරොත් ඉතින් පට්ට බං...,වස්තිලා වැඩක් කරොත් ඉතින් පට්ට බං...,0,1
1104,-xj83ciwDQc,UgwZzGlqyM2NVrGZKq14AaABAg,ඉන්න බැරි කරන්නද හදන්නෙ මැට්ටි  ????????????,ඉන්න බැරි කරන්නද හදන්නෙ මැට්ටි  ????????????,0,1
1105,-xj83ciwDQc,UgxEdPevxVbHJvmE0dB4AaABAg,වෙඩින්ග්  එකෙන් පස්සේ ආව්වා කරගන්න යන්න තැනක් නැද්ද...????????????,වෙඩින්ග්  එකෙන් පස්සේ ආව්වා කරගන්න යන්න තැනක් නැද්ද...????????????,0,1
1106,-xj83ciwDQc,UgwTc8iooyzr07J3aPt4AaABAg,ආතල් තමයි ????ඒ උනාට හැමදාම ඇඩ් විතරයිනේ දැං අන්තිමට වස්ති කියන්නෙ ඇඩ් එකක් වෙලා නවතින්නේ අපිට????,ආතල් තමයි ????ඒ උනාට හැමදාම ඇඩ් විතරයිනේ දැං අන්තිමට වස්ති කියන්නෙ ඇඩ් එකක් වෙලා නවතින්නේ අපිට????,0,1
1107,-xj83ciwDQc,Ugy3l-WekzSBKUqLt4x4AaABAg,Priduction quality එකනම් පට්ටම ???? අම්මෝ සද්දෙ නම් මරුම තමයි,Priduction quality එකනම් පට්ටම ???? අම්මෝ සද්දෙ නම් මරුම තමයි,0,1
1108,-xj83ciwDQc,UgwqrSSv4vXkT8hox594AaABAg,මුගෙ අම්මට ????,මුගෙ අම්මට ????,0,1
1110,-xj83ciwDQc,Ugw2H-Om_-SG4euTl4N4AaABAg,එක නම් පට්ට.....,එක නම් පට්ට.....,0,1
1112,-xj83ciwDQc,UgzcaqUUbc6CMTDJ0oB4AaABAg,අzලඩින්????,අzලඩින්????,0,1
1116,-xj83ciwDQc,Ugxx4x_XiAGc3MILgNh4AaABAg,මාත් යනව  bmich එකට බුතයගෙ වෙඩන් එක බලන්න,මාත් යනව  bmich එකට බුතයගෙ වෙඩන් එක බලන්න,0,1
1117,-xj83ciwDQc,UgxWqcvNXj83QSDk91h4AaABAg,වස්ති ඔය මගුල් නවත්තල ආතල් වීඩියෝ එකක් කරහල්ලකො හැමදාම ඇඩ් බලන්න බෑනෙ,වස්ති ඔය මගුල් නවත්තල ආතල් වීඩියෝ එකක් කරහල්ලකො හැමදාම ඇඩ් බලන්න බෑනෙ,0,1
1118,-xj83ciwDQc,UgyiTljkep3XGQgRtT94AaABAg,අන්තිම එක නම් පට්ට... ඊට වඩා වීඩියෝ එක කොලිටියි..????,අන්තිම එක නම් පට්ට... ඊට වඩා වීඩියෝ එක කොලිටියි..????,0,1
1119,-xj83ciwDQc,UgxnOtYBwgLTCZjLKtd4AaABAg,"මොන මගුලක්ද ඕයි ඇඩ් විතරක් කරන්නේ, unsubscribe කරල දානවා මගුල ... ඊලග එකෙන් බලාගමු !","මොන මගුලක්ද ඕයි ඇඩ් විතරක් කරන්නේ, unsubscribe කරල දානවා මගුල ... ඊලග එකෙන් බලාගමු !",0,1
1125,-xj83ciwDQc,Ugz4d0QwLuzM_Igmz-N4AaABAg,හැමදාම ඇඩ්????????????,හැමදාම ඇඩ්????????????,0,1
1126,-xj83ciwDQc,Ugy-HklCDO5ssRRju114AaABAg,"මම බලපු වස්තිලාගේ අන්තිම  වීඩියෝව<br />අපේ රසවින්දනය දඩමීමා කරගෙන <br />මුන් මේ සල්ලි හම්බුකරන්නේ,,<br />මේ වීඩියෝ එක කිසිම වැඩකට නෑ,,<br />ඇඩ් එකක් විතරයි තූ, ලැජ්ජා නැද්ද <br />බං","මම බලපු වස්තිලාගේ අන්තිම  වීඩියෝව
අපේ රසවින්දනය දඩමීමා කරගෙන 
මුන් මේ සල්ලි හම්බුකරන්නේ,,
මේ වීඩියෝ එක කිසිම වැඩකට නෑ,,
ඇඩ් එකක් විතරයි තූ, ලැජ්ජා නැද්ද 
බං",0,1
1127,-xj83ciwDQc,UgwKDNKTzF9ALzgGMXt4AaABAg,මාවත් Subcribe කරලා වස්තිලාට sup එකක් දෙමු,මාවත් Subcribe කරලා වස්තිලාට sup එකක් දෙමු,1,1
1131,-xj83ciwDQc,UgxX2gatDDi0PQ504o94AaABAg,ඉදකිං තොපේ ඇඩ් බලන්න අපි දැං ඩේටා කපං එන්න ඕනිද unsub කරලා දාහං මුංව<br />ඇඩ් දාන්න ඕන්නං tv එකේ දාගනිං,"ඉදකිං තොපේ ඇඩ් බලන්න අපි දැං ඩේටා කපං එන්න ඕනිද unsub කරලා දාහං මුංව
ඇඩ් දාන්න ඕන්නං tv එකේ දාගනිං",0,1
1132,-xj83ciwDQc,UgyB-R62AMN05sHPXxp4AaABAg,උබලගෙ දැන් drugs promotion වැඩී බන්.... එව්ව අඩු කරපන්.......,උබලගෙ දැන් drugs promotion වැඩී බන්.... එව්ව අඩු කරපන්.......,0,1
1135,-xj83ciwDQc,UgxvzPl3OhJVQ--Bs6F4AaABAg,අලුත් සිංදු අහාන්න එන්න අපේ පැත්තට  ????????????????????????,අලුත් සිංදු අහාන්න එන්න අපේ පැත්තට  ????????????????????????,1,1
